Unnamed: 0,message_id,actor_id,engagement_type,engagement_parent,text,univ_id,time_published,media_type,geo,index_text,keyN,label1,label2,tweet_counts,user_counts,gpt_label,manual_label,is_gt
51,6238584,25354,retweet,3979adab68e2e1c19bf810c2d08a0398897eaca429305a3ee0a42055b1a00a8d,"RT @PilipinasScm URGENT ALERT POLICE NABS 4 CAMSUR FARMERS OPPOSED TO HARMFUL DEV’T PROJECT, INCLUDING PROMINENT PEASANT-LEADER (thread) https://t.co/HIUhDCSrgf",,1687277851,Twitter,,alert camsur dev farmers harmful including leader nabs opposed peasant police project prominent rt thread urgent,16,social_and_economic_issues,,25,35,opposing,,0
155,3564833,18688,retweet,106a790e96919c1ecb777b42bf7ca8166a5e8b42cfaf0954f7df9d1283ac246d,"RT KURAPS and MAMBUBWUDE_DKOS Until THE PIPS could overcome the fact that the KURAPs and MAMBUBUDOL our government is blind, the economy of THE PHILIPPINES will continue to collapse and the Filipinos will suffer more and more in poverty:/tco./YWuk9vsHFsf’sf’s",,1678699376,Twitter,,blind collapse continue economy fact filipinos government kuraps kuraps mambubudol mambubwude_dkos overcome philippines pips poverty rt sf suffer tco ywuk9vshfsf,20,social_and_economic_issues,,70,59,opposing,,0
160,2941509,18688,retweet,69bc18e3304efacadd240ac667d2201a92efa65dcc5ac8b5b7946c78fda3f035,"RT Šrj Wise ""I don't understand the economy of the Philippines, there are some presidents who get worse. Take Bong Revilla to jail and prove to be a guilty, still thick with my face to run, and the Filipinos tos again. Mark, the son of the dictator, still vote..""",,1675564251,Twitter,,bong dictator economy face filipinos guilty jail mark philippines presidents prove revilla rt run son thick tos understand vote wise worse šrj,22,social_and_economic_issues,,202,59,opposing,,0
10810,2585236,1532,retweet,6d2cccc2524d50a485391b49243c8a8c03cea0dba42430437485a68b807168d9,"RT @GabrielaWomenPL A side dish at Foila Mare Italian restaurant in Washington DC - where Marcos Jr. and his entourage of tycoons had dinner - costs almost the family living wage (P1,121) for a family of five in the Philippines. https://t.co/PFVwJkiKK4",,1683090917,Twitter,,121 costs dc dinner dish entourage family family foila italian jr living marcos mare p1 philippines restaurant rt side tycoons wage washington,22,social_and_economic_issues,,10,16,opposing,,0
1039,6801618,8323,retweet,cf05ee63aba99ae664e2c8381436cb57fbad9cc85fb9b2ebd3347430983d7e1b,"RT @opgovph President Ferdinand R. Marcos Jr. and the Philippine delegation interacted with several Chief Executive Officers (CEOs) who are attending the 2023 World Economic Forum. Various important issues were discussed in the business breakfast on January 18, 2023.",,1674100940,Twitter,,18 2023 attending breakfast business ceos chief delegation discussed economic executive ferdinand forum important interacted issues january jr marcos officers philippine president rt world,24,social_and_economic_issues,,11,283,supportive,,0
0,4870883,8756,retweet,f969df7d693a3608037a54c0312ef2097db0bebda6dd3b487aa2a306bb909066,"RT @pinoyanghang Please RECTIFY your report, Ms. Umali. The total amount of investment pledges from PBBM's China state visit is in US DOLLARS (22.8 Billion), not PESOS (22Billion). cc @bongbongmarcos https://t.co/29hN7FKi1V",,1673011677,Twitter,,22 22billion amount billion cc china dollars investment ms pbbm pesos pledges rectify report rt state total umali visit,19,social_and_economic_issues,,45,70,supportive,,0
805,882693,9241,retweet,a2dff2c4d5168cda0927e02ea0ef445f9471fef3c015944d0c5c983071e92c46,"RT @_Allan_Bernabe_ Zubiri recognized the need to bump up allowances of Senate employees more than 4× due to rising surge of inflation since Marcos Jr took the presidency, just to enable them to make ends meet. But find no urgency to address the same problem faced by tens of millions of Filipinos?",,1676991288,Twitter,,4× address allowances bump due employees enable ends faced filipinos find inflation jr make marcos meet millions presidency problem recognized rising rt senate surge tens urgency zubiri,27,social_and_economic_issues,,10,32,opposing,,0
17,6251470,25739,retweet,9c4d6c709e8fab45829822abb92a3ea8352b31398ffd05b72acf8ba3dbda1c0e,RT @rowena_guanzon Government will control the sugar market again under BBM. Just like what Marcos did thru NASUTRA National Sugar Trading corp and PHILSUCOM. NEVER AGAIN https://t.co/2FVMWO6Pe6,,1684572864,Twitter,,bbm control corp government marcos market nasutra national philsucom rt sugar sugar trading,13,social_and_economic_issues,,215,15,opposing,,0
887,2993034,34744,retweet,f6ae182b97348d56f7cd3723998c7b92fcc4c9fe01c17174059e9ee42c0e2c7b,"RT @JervisManahan What did President Bongbong Marcos achieve on his first year as agriculture secretary? From smuggled sugar to overpriced onions, let's take a lookback on the issues that hounded the first year of his leadership. Here is my special report for @TVPatrol. https://t.co/AQT0T2qIUC",,1687964900,Twitter,,achieve agriculture bongbong hounded issues leadership lookback marcos onions overpriced president report rt secretary smuggled special sugar year year,19,social_and_economic_issues,,41,21,opposing,,0
6793,3921826,11832,retweet,45b8aa80b2b297bd43ffb7047dee3be18b34c4070e77c827d1fc20210af6c38a,"RT ŠIan Young People — Mark Sr is president in 1971. Just after the 1970 FQS and Diliman immune. The GDP per capita growth -23% in 1970. A year after filmwasd, Marcos declared Martial Law.",,1678264952,Twitter,,1970 1971 23 capita declared diliman filmwasd fqs gdp growth immune law marcos mark martial people president rt sr year young šian,22,social_and_economic_issues,,25,88,neutral,,0
36,4707149,2804,retweet,4fc7e0bbe756d31e6badfb073b4b177b5e46dd80c7220297b6e9d96e98258130,"RT @natoreyes The EDSA anniversary has been reduced to ""holiday economics"" by the Marcos regime. There is no reference to what the people achieved in 1986. There is a deliberate attempt to downplay the anti-dictatorship struggle. Long weekend nga, pero hikahos naman ang mamamayan.",,1677311782,Twitter,,1986 achieved ang anniversary anti attempt deliberate dictatorship downplay economics edsa hikahos holiday long mamamayan marcos naman nga people pero reduced reference regime rt struggle weekend,26,social_and_economic_issues,,14,95,opposing,,0
7089,421511,22814,retweet,5bcbba9bca0c61fc272d38e6c1fa64516a46e2d5ad806278e3d59746ee876630,"RT @karenvaughn_ Marcos is selling the idea of Maharlika Investment Fund to Davos attendees? Do you think they'll buy it? I guess not. There you go, ultimate goal reveal! Fight Corruption In The Philippines https://t.co/n498eDMR8X",,1675231315,Twitter,,attendees buy corruption davos fight fund goal guess idea investment maharlika marcos philippines reveal rt selling ultimate,17,social_and_economic_issues,,13,15,opposing,,0
153,4469525,18688,retweet,bfe1b21ff4144686ff51c423531f6e90159fb7651ec7bda538630976c08c940a,RT @EDENAGU43721338 Marcos Jr. Gives Go-Signal For NAIA Privatization. The NAIA mess was just a drama? This is really the game plan?,,1673690682,Twitter,,drama game jr marcos mess naia naia plan privatization rt signal,11,social_and_economic_issues,,146,59,opposing,,0
184,3193191,5747,retweet,1e0261625cc17dcfee38f9b94cbd25402bbe4b6daf8861955df48dba8539ca11,"RT @verafiles A YouTube video falsely claimed that the late president Ferdinand Marcos Sr. established the Asian Development Bank (ADB). Marcos Sr. was not ADB’s founder, though he inaugurated the regional bank’s headquarters in the country in 1966. https://t.co/fpqZYWcW9i",,1685070654,Twitter,,1966 adb adb asian bank bank claimed country development established falsely ferdinand founder headquarters inaugurated late marcos marcos president regional rt sr sr video youtube,25,social_and_economic_issues,,17,120,opposing,,0
15795,1749653,160735,retweet,9b4a7eb88c745ffcac7dd6dd9baf56b3579bb1a34651c6e9567a5312de6c0cc7,RT President Ferdinand R. Marcos Jr. (@bongbongmarcos) has issued an executive order (EO) “to further streamline” the administrative structure of the Office of the President (OP). https://t.co/XJlOzuDTg7,,1675343764,Twitter,,administrative eo executive ferdinand issued jr marcos office op order president president rt streamline structure,15,social_and_economic_issues,domestic_political_issues,10,11,supportive,,0
15796,186455,160735,retweet,6af90881700d992b3457bf4ccea5af32f5c320fda15d6ee0bad206bd4f16bf37,"RT Malacañang said Saturday the business agreements secured by President @bongbongmarcos with Chinese firms would help reduce the prices of fertilizer, a vital part of the administration’s current bid to help farmers and ensure food security. https://t.co/N2zYBJ5M80",,1676269060,Twitter,,administration agreements bid business chinese current ensure farmers fertilizer firms food malacañang part president prices reduce rt saturday secured security vital,21,social_and_economic_issues,,10,11,supportive,,0
274,3033110,2413,retweet,ea33863d2fa7252e230e2e547e018dd24582e4251faaf64f5b9adf6416e95fe8,"RT ŠWynvivi1 The most concerned with farmers, fishermen and Filipinos. Character, protection and Creditity! There is not all the disabled tool 31M SD cards! Save Our Farmers https://t.co/nlPifHriQq",,1674058534,Twitter,,31m cards character concerned creditity disabled farmers farmers filipinos fishermen protection rt save sd tool šwynvivi1,16,social_and_economic_issues,,17,145,neutral,,0
32,3400629,2804,retweet,016852f6521499a14ebe0f9848edc0a87b5737e4a691681a0cc2eb09b6b05aa2,"RT @sonnyafrica Mga di ordinaryong Pilipino na sure winners from Pres. Marcos’s Maharlika Fund? Its Board of Directors who may get up to ₱23.3M each in compensation. If so, putting them among top 20 highest paid govt officials. Paid over 200 times what average minimum wage earner gets today. https://t.co/v0A73pXiR5",,1685668149,Twitter,,3m average board compensation di directors earner fund govt highest maharlika marcos mga minimum na officials ordinaryong paid paid pilipino pres putting rt times today top wage winners ₱23,29,social_and_economic_issues,,158,95,opposing,,0
6320,2287700,4672,retweet,28869a6b2cb8f3626b38177a97bd8023de9e275b8131e4da3fdfc72c3d553eeb,"RT @grandmaster1976 Marcos is eying sale of government assets to fund the Maharlika. They are trying hard to support the said wealth fund since this had unpopular from the people. Have you noticed, aside from borrowing they are turning the sale of government assets due to lack of resources.",,1675020301,Twitter,,assets assets borrowing due eying fund fund government government hard lack maharlika marcos noticed people resources rt sale sale support turning unpopular wealth,23,social_and_economic_issues,,11,21,opposing,,0
374,3305609,43996,retweet,9a6ea6b784f07924fe60d3ad2762636c2406e87d74ff53cf95d5bdacc1d632eb,"RT @AntonMonta2 But in obtaining P70 million, Marcos Jr. said this was “inadequate.” And so on June 28, 1984, Marcos Sr. indulged Marcos Jr. by issuing a memorandum to Marcos the wife “to allocate P60 million from the KKK as an additional equity investment.” https://t.co/8JjCjS9wpp",,1675053195,Twitter,,1984 28 additional allocate equity inadequate indulged investment issuing jr jr june kkk marcos marcos marcos marcos memorandum million million obtaining p60 p70 rt sr wife,26,social_and_economic_issues,,21,43,opposing,,0
2813,1346270,76039,retweet,f6740899d6750e4703e7fe4084b3eb2450725606b79f5e4d88f2528b8903a433,"ROT öRI_ph With # AngatBuhay is the hope of EDSA. We will be surrounded and will continue to help our people, no matter what their color. The hope that the day will come when no Filipino resident will be left on the fringe and we will face tomorrow. #EDSA37",,1677300231,Twitter,,angatbuhay color continue day edsa face filipino fringe hope hope left matter people resident rot surrounded tomorrow öri_ph,18,social_and_economic_issues,,12,11,neutral,,0
168,1587590,18688,retweet,106fa473ad48e849f13561ed6083442fb98afba6cf5bc7dff80d8f6742d43b57,"RT ŠCelestine_DKila FROM DUTERTE TO MARK JR GOVERNANCE ... the government doesn’t work for the Filipinos, but they’re busy building themselves up. Nothing is developed in the economy of the Philippines. HTtps:/tco/TxmYSjuN11",,1678178514,Twitter,,building busy developed doesn duterte economy filipinos governance government jr mark philippines rt work šcelestine_dkila,15,social_and_economic_issues,,37,59,opposing,,0
66,3223550,81864,retweet,5fbe7b41d2d2c4e0dd2f2a47f85ad06d70f14d7370d20677769ad78031200e90,"RT @thecockyrocky Good News 2 Also, the Philippines has achieved its lowest unemployment rate in 36 years or since 1986. It is important to note that the unemployment rate worsened when a Marcos was removed from Malacañang and was fixed when a Marcos returned to Malacañang.",,1674892528,Twitter,,1986 achieved fixed good important lowest malacañang malacañang marcos marcos news note philippines rate rate removed returned rt unemployment unemployment worsened years,22,social_and_economic_issues,,15,29,supportive,,0
12030,3586714,96255,retweet,b70d8ca4444655be6d9d9edaad59ae423125dfcd6129e2c4b611f709dc380d03,RT @cnnphilippines BREAKING: Bangko Sentral ng Pilipinas hikes interest rates by 50 basis points to 6%. | @lisbetesmael Story soon on https://t.co/aKKwOvZDPQ https://t.co/lCfu8zQLBX,,1676544532,Twitter,,bangko basis breaking hikes interest ng pilipinas points rates rt sentral story,12,social_and_economic_issues,,10,14,neutral,,0
80,50543,3616,retweet,29ec54cb62d39902e1508b3e864387dfb4aaeebb7fd3329bbaa95ae2a53082f4,"RT @inquirerdotnet The net inflows of foreign direct investments into the Philippines shrank by 23 percent to $9.2 billion in 2022, according to the Bangko Sentral ng Pilipinas. | @RonWDomingoINQ https://t.co/wVK0eWtARP",,1678425149,Twitter,,2022 bangko billion direct foreign inflows investments net ng percent philippines pilipinas rt sentral shrank,15,social_and_economic_issues,,66,29,opposing,,0
2014,5764523,1815,retweet,a4e5287e453f7e769e67591bf6c886e320a2866feadb7ae047b54bf9f9abde7c,"RT @PhilippineStar At the International Trade Forum in Taguig, President Marcos said the export industry is “crucial and indispensable” to the Philippines’ developmental strategy, with no less than $49 billion worth of revenues still untapped and unlocked by the sector. https://t.co/8XaIZqmMNW https://t.co/y2GTn8ZlXF",,1686916558,Twitter,,49 billion crucial developmental export forum indispensable industry international marcos philippines president revenues rt sector strategy taguig trade unlocked untapped worth,21,social_and_economic_issues,,22,77,supportive,,0
643,5929534,3498,retweet,5c1ac688bfe6f5b44ef0b9ba331a19f03e1730899b7bf0e87bf330e2a9d3ae7e,"RT @PhilippineStar LONG WEEKEND AHEAD Pursuant to the principle of holiday economics, President Marcos declares February 24, 2023 a special non-working day in celebration of the EDSA People Power Revolution. https://t.co/UyAUdbabZM",,1677168044,Twitter,,24 ahead celebration day declares economics edsa february holiday long marcos people power president principle pursuant revolution rt special weekend working,21,social_and_economic_issues,,102,62,neutral,,0
1378,5757928,11726,retweet,5123f9f247d3fce0ccb55265d92151e66f24f196881c29f72c771c347964b948,"RT @pcogovph President Ferdinand R. Marcos Jr. arrived back home on Sunday evening after a “fruitful” working trip to Japan, sealing $13 billion worth of agreements set to yield thousands of jobs for Filipinos. READ: https://t.co/IsrckcR2lY https://t.co/5Zaxj2KC2G",,1676213623,Twitter,,13 agreements arrived back billion evening ferdinand filipinos fruitful home japan jobs jr marcos president read rt sealing set sunday thousands trip working worth yield,25,social_and_economic_issues,,18,241,supportive,,0
1000,1085913,902,retweet,797b9aaff148ce8d60da4f2dc2f7b94a5e7411ccea8b4648053e9492eaa8798b,RT @pcogovph President Ferdinand R. Marcos Jr. has ordered Department of Agriculture (DA) Usec. Domingo Panganiban to meet with egg producers and traders to determine why prices of chicken eggs have surged in recent weeks despite enough supply in the market. READ: https://t.co/hRzYkIcoss https://t.co/qtLafPmvUh,,1674677484,Twitter,,agriculture chicken da department determine domingo egg eggs ferdinand jr marcos market meet ordered panganiban president prices producers read recent rt supply surged traders usec weeks,26,social_and_economic_issues,,56,85,supportive,,0
1006,2768325,902,retweet,f13c67e799cb96b6a5c3a6410945b9c1ec30aaaed8b26f29979f4f4f0cf86e27,RT @pcogovph President Ferdinand R. Marcos Jr. said Tuesday he expects to see the inflation rate going down with the drop in the prices of fuel prices and imported agricultural products despite the inflation increasing further at 8.7 percent in January 2023. READ: https://t.co/MitqsQKLQs https://t.co/j2K08rSdAX,,1675767634,Twitter,,2023 agricultural drop expects ferdinand fuel imported increasing inflation inflation january jr marcos percent president prices prices products rate read rt tuesday,22,social_and_economic_issues,,28,85,supportive,,0
510,7046297,7660,retweet,c67bf171d0ec02ead35ae3f16b6646252efbad07e4de1cfd2f564d559bd80a1f,"RT @cnnphilippines JUST IN: President Ferdinand Marcos Jr. has signed an executive order directing all government agencies and offices to adopt the Philippine Development Plan for 2023-2028. The plan sets the roadmap for economic recovery, the Presidential Communications Office says. https://t.co/vRO5gth8xx",,1675056372,Twitter,,2023 2028 adopt agencies communications development directing economic executive ferdinand government jr marcos office offices order philippine plan plan president presidential recovery roadmap rt sets signed,26,social_and_economic_issues,,41,131,supportive,,0
991,4578762,902,retweet,d543ef711791db06a19cbd4f93f8ecebbd9c56e3628e8effdbacc2fd41098bd3,"RT @opsgovph The administration of President Ferdinand R. Marcos Jr. has stepped up efforts to address housing woes with the kick-off of its flagship program aimed at constructing over 6 million houses, which is expected to benefit some 30 million Filipinos. Read: https://t.co/RJqtcqbdvY https://t.co/slJ8QSAJQV",,1672560445,Twitter,,address administration aimed benefit constructing efforts expected ferdinand filipinos flagship houses housing jr kick marcos million million president program read rt stepped woes,23,social_and_economic_issues,,37,85,supportive,,0
1215,4445418,9507,retweet,9432396db0b42efbc1275e6162eba8b67b53f0b4c32fa1b5be0982a11a45ca91,"RT @opsgovph President Ferdinand R. Marcos Jr.’s state visit to China is set to yield key agreements to bolster the government’s “Build Better More” infrastructure agenda, Finance Secretary Benjamin Diokno said Wednesday. READ: https://t.co/pQ3B2tja8E https://t.co/79iJqgxuzF",,1672838385,Twitter,,agenda agreements benjamin bolster build china diokno ferdinand finance government infrastructure jr key marcos president read rt secretary set state visit wednesday yield,23,social_and_economic_issues,,33,113,supportive,,0
490,5837998,7660,retweet,3ffa30340e3a4570192d44159b2008e8d3ba294b9740da4be872550ebd906a3e,RT @batanggueno This can again put the name Marcos in the Guinness World Record! Imagine the son of the top ranked plunderer in the world who's enjoying the fruits of stolen money telling us that he will strengthen the anti corruption while he wont even pay his taxes! https://t.co/yv9sU6XihH,,1678963319,Twitter,,anti corruption enjoying fruits guinness imagine marcos money pay plunderer put ranked record rt son stolen strengthen taxes telling top wont world world,23,social_and_economic_issues,,28,131,opposing,,0
120,7036726,10307,retweet,d589fcc1922864f80f87e3eeec1c1526e1bccc9ca84e683bb036844ac2a58f0f,"RT @the_pearl_lover After ko malaman na sa atin pa din pala ang bagsak pag pumalpak ang Maharlika Investment Fund, mas lalo kong napagtanto na hindi talaga para sa Pilipino ito kundi para sa pamilyang Marcos lang. Legalized Scam!",,1675622164,Twitter,,ang ang atin bagsak din fund hindi investment ito ko kong kundi lalo lang legalized maharlika malaman marcos mas na na napagtanto pa pag pala pamilyang para para pilipino pumalpak rt sa sa sa scam talaga,36,social_and_economic_issues,,32,53,opposing,,0
15658,772828,950,reply,ff740df70f32a412ef09172c880c9d7ccb9dcc50c4ec98153c0e53eda1084999,"Digital Pilipinas, now the largest private sector-led movement for creating an innovation and technology ecosystem in the country that is actively engaged in a global digital economy, continues to bring the best and brightest of the Philippines to ASEAN and the rest of the world.",,1680252529,Twitter,,actively asean brightest bring continues country creating digital digital economy ecosystem engaged global innovation largest led movement philippines pilipinas private rest sector technology world,24,social_and_economic_issues,,21,157,neutral,,0
1047,4973327,8323,retweet,76dfa810a8e0700f7818a3e91492d95fbaa56ebc04743b67017112e0eb6e2645,"RT Špnaovph NOW: President Marcos delivers speech. ""Many, thank you so much for the very warm welcome you gave me... you were among those who became very industry... you gave us a big vote so we had to come here to thank you, heys. typs:/tco./AS1Udqv",,1674286144,Twitter,,as1udqv big delivers gave gave heys industry marcos president rt speech tco typs vote warm špnaovph,16,social_and_economic_issues,,14,283,supportive,,0
3243,5991637,5209,retweet,c4159fcf25c6428226f17784bd4b5fdd0ea3353f782b8c2a76f9120b8cce5450,"RT ŏppiio To All the Filispis who toil priority day in and day out, we last you. (The Filipino worker is alive!"" - PNP Chief, Police Benjamin CPorda Jpts:/tco/txttyqGtps/tcop./VedVVVet96e tils:/t/tco505vet",,1682917253,Twitter,,alive benjamin chief cporda day day filipino filispis jpts pnp police priority rt tco tco505vet tcop tils toil txttyqgtps vedvvvet96e worker ŏppiio,22,social_and_economic_issues,,26,63,neutral,,0
196,4667878,5747,retweet,aee2e1c29be03380603743673de352ffde281e638d122c8ee3520f51f3d3afe7,"RT ęverafiles VENRA FACT CHECK: Marcos’s statement that ‘ PH comes first in the rise of an economy in Asia-Pacic, world NOT TRUE hastps://t.co/80dtzPrcun",,1675392373,Twitter,,80dtzprcun asia check economy fact hastps marcos pacic ph rise rt statement true venra world ęverafiles,16,social_and_economic_issues,,63,120,opposing,,0
13999,5738574,35723,retweet,19bbaf52ea05b0e7cf412cc3fb5f8dfe09119398f7a403fb9c1a65853852e810,RT @PCFSGlobal PCFS Global enjoins Filipino peasants in commemoration of the 1987 Mendiola Massacre where farmers lobbying for genuine land reform got violently dispersed by police and military units. https://t.co/4R8OOwveEg,,1674454673,Twitter,,commemoration dispersed enjoins farmers filipino genuine global land lobbying massacre mendiola military pcfs peasants police reform rt units violently,19,social_and_economic_issues,,10,8,opposing,,0
746,5176501,5551,retweet,f2c33f74cbbe949aff7018a625b2ecea1eabf702de781386283be5b70375c720,RT @manilabulletin President Ferdinand “Bongbong” Marcos Jr.’s decision to stay as agriculture secretary was welcomed by Go Negosyo and Private Sector Advisory Council (PSAC) Lead for Jobs Joey Concepcion. #ManilaBulletin READ: https://t.co/OeuGhpqm2e https://t.co/KgxyyVElcx,,1687129959,Twitter,,advisory agriculture bongbong concepcion council decision ferdinand jobs joey jr lead marcos negosyo president private psac read rt secretary sector stay welcomed,22,social_and_economic_issues,,18,65,supportive,,0
1049,577359,8323,retweet,a25fce295f40943194957d3dbf524fbc20484ee10199a99bfa30b18b83aa79bc,RT @smninews Marcos on reviewing the proposed Maharlika Investment Fund (MIF) https://t.co/xPp0JGbDgS,,1674509740,Twitter,,fund investment maharlika marcos mif proposed reviewing rt,8,social_and_economic_issues,,11,283,supportive,,0
1176,2615171,137293,retweet,8156f960f0052981de657b73167528fc973a2fc988292c3a6426304e5daea32c,RT @GrowlHarhar The Marcos Administration Development Plan Year 2023 to 2028. https://t.co/s3hVdpsCUf #PBBMgoodNEWS https://t.co/LMrjX7oHsQ,,1672638784,Twitter,,2028 administration development marcos plan rt year,7,social_and_economic_issues,,19,32,supportive,,0
15792,931411,160735,retweet,fe7e093dc3841423f4a03fc06cd92f6b5bbabe7eea5cef37b41646cd93c5dca3,"RT The government will keep a two-month buffer stock of sugar to ensure a sufficient reserve of sugar in the country, according to President Ferdinand Marcos Jr. l @pr1ncegolez https://t.co/zyF0px2sXg @bongbongmarcos #PolitikoNews",,1683013879,Twitter,,buffer country ensure ferdinand government jr marcos month president reserve rt stock sufficient sugar sugar,15,social_and_economic_issues,,10,11,supportive,,0
602,7150880,1342,retweet,5183141c1d13dd04a2abdf35ca7f9e4af9455242370701e0026a5de5066dd6e5,"RT @cvmalaya Lessthan 2mins and Kiko Pangilinan DELIVERED how to do better in the Department of Agriculture. If you want to secure food. You have to secure our farmers and fisherfolk, dapat buo ang suporta! - @kikopangilinan This man!!! PILIPINAS WAG NIYONG SAYANGIN! https://t.co/xdUd656are",,1674757937,Twitter,,2mins agriculture ang buo dapat delivered department farmers fisherfolk food kiko lessthan man niyong pangilinan pilipinas rt sayangin secure secure suporta wag,22,social_and_economic_issues,,26,12,neutral,,0
6665,3568156,209820,retweet,905be233c43c7b55a28edb61d8ed5bd43ac790ca2af3f2f1ba0481f0192d4d5e,"RT @sonnyafrica Marcos Jr toots horn at WEF about econ gains & growth Yet more Filipinos poor under him And he cut 4Ps cash transfers by ₱5.1B & emergency assistance programs by ₱16.4B While Congress given ₱8.6B for new & better offices, and VP Sara & himself ₱2.8B in conf & intel funds https://t.co/XYjdRhyQ0D",,1674028250,Twitter,,1b 4b 4ps 6b 8b assistance cash conf congress cut econ emergency filipinos funds gains growth horn intel jr marcos offices poor programs rt sara toots transfers vp wef ₱16 ₱2 ₱5 ₱8,33,social_and_economic_issues,,17,5,opposing,,0
512,6659257,7660,retweet,6249914521c39a3883e5e11d657ebe1a3b698678c1ff97e43c2d4828010a8a4d,"RT @cnnphilippines JUST IN: President Bongbong Marcos has approved the importation of 21,060 metric tons of onions, down from the initial recommendation of 22,000 MT, the Department of Agriculture says | @curriexcator Story soon on https://t.co/sDo55hP4UB https://t.co/dmxWnwgVsv",,1673319331,Twitter,,000 060 21 22 agriculture approved bongbong department importation initial marcos metric mt onions president recommendation rt story tons,19,social_and_economic_issues,,39,131,supportive,,0
2118,7064266,23485,retweet,8c0a74c490070d020e11f3b6630ad0f1568e65d33f714275c900da8320abb73e,"RT wivesPTVph NEWS UPDATE: President Ferdinand R. Marcos Jr. got an investment pledges from Grab campaign, which could create about 500,000 jobs. 1/4 hatps://t.co/gmVGQ4MYn",,1675335671,Twitter,,000 500 campaign create ferdinand gmvgq4myn grab hatps investment jobs jr marcos news pledges president rt update wivesptvph,18,social_and_economic_issues,,14,89,supportive,,0
