Unnamed: 0,message_id,actor_id,engagement_type,engagement_parent,text,univ_id,time_published,media_type,geo,index_text,keyN,label1,label2,tweet_counts,user_counts,gpt_label,manual_label,is_gt
352,3827182,158277,retweet,393795784001cca0be0981fff3eb743061934514f55981f431e9d39c32ee01e9,"RT @nytimes The U.S. and the Philippines on Wednesday held their biggest joint military exercise yet. After years of saying it would not choose sides, the Filipino government is now asserting a need to stand up to China's territorial moves in the South China Sea. https://t.co/5UN5VL8HeG",,1682522515,Twitter,,asserting biggest china china choose exercise filipino government held joint military moves philippines rt sea sides south stand territorial wednesday years,21,us_military,defense_and_military,67,8,supportive,,0
1467,3374856,102016,retweet,5e0e90250d8eb778f4e6a1e2ce55d718a77613ddca0f0dc7070658ad6d4df2db,"RT @GoFundTaiwan To support #Taiwan's sovereignty, Ronald Reagan Carrier Strike Group is now transiting Luzon Strait on its way to the South China Sea. https://t.co/z79WMecXoQ",,1686828268,Twitter,,carrier china group luzon reagan ronald rt sea south sovereignty strait strike support transiting,14,us_military,,17,8,supportive,,0
1844,6460443,16252,retweet,2e6118a2328e0e9a8143fc0c38805e3331d5e9c928d566aae9fd9eedec8e2cde,"RT @neogem5 MANILA, Philippines — More than 100 suspected Chinese maritime militia (CMM) vessels and a People’s Liberation Army warship have been spotted in a week-long maritime patrol in the West Philippine Sea, Philippine Coast Guard (PCG) said on Friday. https://t.co/EuONtsOLtz",,1682747379,Twitter,,army chinese cmm coast friday guard liberation long manila maritime maritime militia patrol pcg people philippine philippine philippines rt sea spotted suspected vessels warship week west,26,us_military,,25,111,opposing,,0
1203,3725062,13564,retweet,c994e399eea04119c51c053367b52409d210cb16f3bbafc1ebc264fc97c69381,"RT @indaysara Nothing is more important to me than being able to meaningfully serve our fellow Filipinos and the Philippines — with President Ferdinand Marcos Jr leading the way. Trust that my word, my commitment will be immutable.",,1684480501,Twitter,,commitment fellow ferdinand filipinos immutable important jr leading marcos meaningfully philippines president rt serve trust word,16,us_military,,37,52,neutral,,0
821,4388286,1080638,retweet,37efb4cfce60eda2420d8b46217a498561a349f361ec578fad3fc72ad1f458d0,"RT @theurbanmarxist Us has 239 bases surrounding China, but China is the aggressor in South China sea. https://t.co/NNIZ1yock2",,1681267523,Twitter,,aggressor bases china china china rt sea south surrounding,9,us_military,,18,7,opposing,,0
2029,6218139,71527,retweet,b89aa8fbd68a9398997fe4f5f4ffaae2d779ac32dd14832b7bb5c5044c943606,"RT @ChinaInFocusNTD U.S. and Philippine #troops have started their live fire exercises as part of their annual joint #drills, in order to improve aerial defense systems in the South China Sea. This is their biggest drill yet, with over 17,000 soldiers in attendance. https://t.co/5EgVHtA2x7 https://t.co/5ACibSF1kl",,1682791335,Twitter,,000 17 aerial annual attendance biggest china defense drill exercises fire improve joint live order part philippine rt sea soldiers south started systems troops,24,us_military,,12,8,supportive,,0
4078,6498085,189310,tweet,,Philippines reports ‘confrontation’ with Chinese vessels in South China Sea https://t.co/rgBkLdNSlb,,1682659626,Twitter,,china chinese confrontation philippines reports sea south vessels,8,us_military,,14,19,opposing,,0
216,3813094,121323,retweet,507adcdc567d1864199a4de55a850ba2c9ad128952a60802d38a70aa5ad68159,"RT @duandang On April 5th, several unidentified warships were spotted in the Bashi Channel, which links the South China Sea and the Philippine Sea. https://t.co/6DP3TdJWsb",,1680747298,Twitter,,5th april bashi channel china links philippine rt sea sea south spotted unidentified warships,14,us_military,,28,25,neutral,,0
39,2338337,29205,retweet,2b29c46d1d3b5bacb6764c88a49fb9c7ebbfb10b61a6c3b2db238a2cbd994bfa,"RT @SpokespersonCHN FACT 10: Close-in reconnaissance on China over the South China Sea, including using fake civilian identification codes https://t.co/7y8dY3agHS",,1677576803,Twitter,,10 china china civilian close codes fact fake identification including reconnaissance rt sea south,14,us_military,,111,44,opposing,,0
236,4032457,51400,retweet,dd36f99e445f94ca5b18e1c4a23cdab75b3e2629bf7bd39528aa1ee3f39ecb06,"RT @Apex_WW Reuters: Philippines President Ferdinand Marcos Jr said on Thursday his agreement this year to grant the United States access to more military bases in his country was not intended for use for ""offensive action"" against any country.",,1683239210,Twitter,,access action agreement bases country country ferdinand grant intended jr marcos military offensive philippines president reuters rt states thursday united year,21,us_military,,22,19,neutral,,0
197,4369044,136901,retweet,1dee3e3059cf0f94a2fb64dda8d4228c8974b93d81cedaf9c8fec91feac4e5be,"RT @duandang Vietnam on Thursday criticised recent conduct by a Chinese research ship and the Philippine coast guard in the South China Sea, accusing its neighbours of separate actions that were violating its sovereign rights. https://t.co/SiJp4CsiuL",,1684416564,Twitter,,accusing actions china chinese coast conduct criticised guard neighbours philippine recent research rights rt sea separate ship south sovereign thursday vietnam violating,22,us_military,,10,17,neutral,,0
268,429745,83105,retweet,7b5db3117e519db548ce3fdb4d7ab7d25822853853f581b536d2394e976df411,RT @democracynow The United States already has about 750 overseas military bases. Does it really need four more in the Philippines? https://t.co/p7ZZQj6jrs,,1676846326,Twitter,,bases military overseas philippines rt states united,7,us_military,,21,14,opposing,,0
2902,5177945,45529,retweet,f64b32b6d9597f966f0fdde49e3742aa2ccfb2e7f849477bb19805171813e99d,"RT @Aaron_MatthewIL A 🇯🇵 built vessel operated by 🇵🇭getting lazed by 🇨🇳. Note the timing on the release of this incident, right as Marcos comes back from 🇯🇵. One of the points from the visit included 🇯🇵’s aid to the Philippine Coast Guard, including the development of its Subic Bay Station. https://t.co/mCPb60K1hT",,1676295231,Twitter,,aid back bay built coast development guard incident included including lazed marcos note operated philippine points release rt station subic timing vessel visit,23,us_military,,24,27,opposing,,0
1505,1327648,62024,retweet,5d1b49b2ccf2fd4c3a653b550aa78340c5d8d2b9148947923f74d0e593fb95dd,"RT @PACAF #FreeandOpenIndoPacific #Airmen from the U.S. & Philippines conduct operations during Cope Thunder at Clark Air Base, Philippines. Ready & capable combat forces emphasize the U.S. & Philippines’ resolve to work together to promote regional stability. 📷 | SrA Sebastian Romawac https://t.co/4FioNZrHty",,1683593545,Twitter,,air airmen base capable clark combat conduct cope emphasize forces operations philippines philippines philippines promote ready regional resolve romawac rt sebastian sra stability thunder work,25,us_military,,43,48,supportive,,0
2391,558433,42896,retweet,ef0c177d0752084b1adc3db49cf1a10485a62dc29e5e8765131e3fedd0c9e5df,RT @dwnews Beijing has warned the US after a navy destroyer sailed around disputed islands in the South China Sea for the second day in a row. https://t.co/0rWRCFFkJo,,1679681875,Twitter,,beijing china day destroyer disputed islands navy row rt sailed sea south warned,13,us_military,,19,58,opposing,,0
315,4905796,17036,retweet,fe89f5034833ff5cc316ef91158b5bf66b9b9f44ad351a10f992b4e70f3c18cb,"RT @ReynaValmores The Marcos admin will keep citing “sovereignty” when it comes to holding Duterte accountable in the ICC, then in the same breath railroad a Cha-Cha lifting all limits to foreign ownership and welcome 12,000 US soldiers for the biggest Balikatan exercise yet in the Philippines.",,1680334556,Twitter,,000 12 accountable admin balikatan biggest breath cha cha citing duterte exercise foreign holding icc lifting limits marcos ownership philippines railroad rt soldiers sovereignty,24,us_military,,16,101,opposing,,0
1585,5613004,31918,retweet,15fb1a1d5b78c5c125f4f6f1560246a6e1137a7d90fecee58c9f9a062fe27468,"RT @3d_Marine_Div Our #Marines with 3d Littoral Combat Team, 3d Marine Littoral Regiment and Philippine Marines conduct machine gun weapons familiarization during Balikatan 23 in Santa Juliana, Philippines. https://t.co/6EysAQGR0B",,1682772963,Twitter,,3d 3d balikatan combat conduct familiarization gun juliana littoral littoral machine marine marines marines philippine philippines regiment rt santa team weapons,21,us_military,,17,61,supportive,,0
3654,1796628,331057,tweet,,US gains military access to Philippine bases close to Taiwan and South China Sea https://t.co/rC0Piwm3aN https://t.co/rC0Piwm3aN https://t.co/6UGFMkm7ow,,1680618157,Twitter,,access bases china close gains military philippine sea south taiwan,10,us_military,,12,6,supportive,,0
1119,1077091,25354,retweet,5bcec11073e16baab7232cd4972d23e2fbf1966636d028a74815f895a69f9c41,"RT @GerminalBooks Let us remember Benito and Wilma Tiamzon, fighters for democracy and social emancipation in the Philippines! https://t.co/kJbiZt4thw",,1687063338,Twitter,,benito democracy emancipation fighters philippines remember rt social tiamzon wilma,10,us_military,,20,68,neutral,,0
261,6456858,360278,retweet,868b3310f5954a7ac084eec249f5c320a90fa6e078e2d137dacf77b6b935931b,"RT @Reuters Marcos says new military bases with US to be ""scattered"" around the Philippines https://t.co/saoUvoKtKv https://t.co/ncJWBLhZ0Z",,1679474988,Twitter,,bases marcos military philippines rt scattered,6,us_military,,33,12,neutral,,0
4871,3796418,3730,retweet,b3d48e417917f6c92b1de055d289d54cabea708d0810da404294dd8f6b160e01,RT News5PH U.S. denounced the reported use of the laser of the Chinese Coast Guard against the Philippine Coast Guard’s BRP Malapscua in February 6 in the West Philippine Sea. #5 HTtps:/t./cojNKzR36,,1676361574,Twitter,,brp chinese coast coast denounced february guard guard laser malapscua news5ph philippine philippine reported rt sea west,17,us_military,,10,26,supportive,,0
1155,3914116,176653,retweet,cc8edfc35eaea8d5e8030d03278c2764ce47bacae254c0495f004568b48061b1,"RT @GordianKnotRay 11 May, ~20 of #China’s maritime militia & fishing vessels loiter at the south end of Iroquois Reef, 125 nautical miles from Palawan and well within the #Philippines’ exclusive economic zone. https://t.co/eg2V5Kvunk",,1684021953,Twitter,,20 china economic end exclusive fishing iroquois loiter maritime miles militia nautical palawan reef rt south vessels zone,18,us_military,,32,6,opposing,,0
1833,2908672,34744,retweet,28bec49b95eee51c77eee21b197e0f6fff62deb999f510b15829eec256a0a17b,"RT @GordianKnotRay 11 March: Probable PRC maritime militia at Sabina Shoal in the West Philippine Sea, approximately 75 miles from Palawan and deep within the #Philippines' exclusive economic zone. None detected broadcasting AIS. Image: @planet #China #SouthChinaSea https://t.co/9Cwx5gr2QZ",,1678732365,Twitter,,ais approximately broadcasting china deep detected economic exclusive image march maritime miles militia palawan philippine prc probable rt sabina sea shoal west zone,23,us_military,,18,159,opposing,,0
194,2664202,43812,retweet,d9f9b4299ffca0a6578f19d6c9230e1762f4d49febda7e512a0891d7527f4efa,"RT @globaltimesnews A PLA Navy flotilla recently wrapped up a month-long far sea drill in the South China Sea & the West Pacific. It demonstrates the Type 055 large destroyer’s far sea capabilities and China’s diversified routes to break the first island chain, experts said. https://t.co/j6vwJM29ds https://t.co/8HZAKNSRPS",,1684068303,Twitter,,break capabilities chain china china demonstrates destroyer diversified drill experts flotilla island large long month navy pacific pla recently routes rt sea sea sea south type west wrapped,28,us_military,,23,31,supportive,,0
2307,3809699,12029,retweet,794c00eefb1fb9b3fbb1fde92e963a7e62322fe70318d7ae99a9765a10eac6b1,"RT @pnagovph LOOK: President Ferdinand R. Marcos Jr. leads the 61st founding anniversary of the Special Forces Regiment Airborne of the Philippine Army at Fort Magsaysay in Palayan City, Nueva Ecija on Sunday (June 25, 2023). (PNA photos by Alfred Frias/Rolando Mailo) https://t.co/wQKr1Fu64P",,1687668961,Twitter,,2023 25 61st airborne alfred anniversary army city ecija ferdinand forces fort founding frias jr june leads magsaysay mailo marcos nueva palayan philippine photos pna president regiment rolando rt special sunday,31,us_military,,19,51,supportive,,0
1555,2249807,208155,retweet,b88f15cac18398baa89efdf6cee8b030af609c5528160700debbb13ce3244d7f,RT @USNavy #USNavy Photos of the Day: 1️⃣ & 2️⃣ USS Nimitz transits the South China Sea 3️⃣ #USSSpringfield arrives @nbguam 4️⃣ @USMC train aboard #USSAnchorage in the Pacific Ocean @US7thFleet @INDOPACOM @US3rdFleet 👉 https://t.co/aZddB6hxYf https://t.co/CP02aK3M9x,,1673657669,Twitter,,1️⃣ 2️⃣ 3️⃣ 4️⃣ aboard arrives china day nimitz ocean pacific photos rt sea south train transits uss,18,us_military,,49,16,supportive,,0
1828,1630834,34744,retweet,6fac121ee6168893a233ab65cdce11e771f7f3baa1f0e3ed156a59fc6f9f6f6d,"RT @GordianKnotRay #China Coast Guard ship 5304 has now begun patrolling the area about 5nm southwest of Sabina Shoal, deep within the #Philippines' exclusive economic zone. This is the first time I've observed this behavior from a CCG ship (though maritime militia remain posted inside the shoal). https://t.co/OB56snGouu",,1678981978,Twitter,,5nm area begun behavior ccg china coast deep economic exclusive guard inside maritime militia observed patrolling posted remain rt sabina ship ship shoal shoal southwest time zone,27,us_military,,30,159,opposing,,0
2,6794414,33068,retweet,a410c87f83d8d21eb0d5fe1f54443d2ac519b71476439acade0d17ed41ed8909,"RT @Spriter99880 Large-scale naval exercises by the US, Taiwan, France and Australia, South Korea, Japan and the Philippines are taking place in the Pacific Ocean.They are closely followed by the Chinese and Russian navies. https://t.co/hzpA6bXz9O",,1682674453,Twitter,,australia chinese closely exercises france japan korea large naval navies ocean pacific philippines place rt russian scale south taiwan taking,20,us_military,,430,47,neutral,,0
1120,4185823,25354,tweet,,China Deploys Three 'Navigation' Beacons in the South China Sea to Counter Philippines https://t.co/5daLWkpHzW,,1685240413,Twitter,,beacons china china counter deploys navigation philippines sea south,9,us_military,,10,68,opposing,,0
294,452353,5958,retweet,b20ff1b39e35caf27415b8343e28d7d7520e41b4bc92228484faf21265c2cfd1,"RT @LFSPhilippines It has been reported that 100+ combinations of Chinese military ships sailed within the Philippine exclusive economic zone (EEZ), in Iroquois Reef and Ayungin Shoal, without regard to international and local laws that prohibit them from placing their warships in our territory. https://t.co/TtKqc8q2dp",,1682850823,Twitter,,100 ayungin chinese combinations economic eez exclusive international iroquois laws local military philippine placing prohibit reef regard reported rt sailed ships shoal territory warships zone,25,us_military,,18,127,supportive,,0
2524,4243073,722538,retweet,acffab58bec9b1d72726f0c81a571139082c760357605d9f75a28971c6d44c5f,RT @TaiwanNews24_7 Philippines and US forces sink warship in South China Sea military drills Clear message to China from the US and Philippines #China #USA #Philippines #Southchinasea Video from Al Jazeera English @aljazeeraenglish https://t.co/4T46XeljUS,,1682763946,Twitter,,al china china china clear drills english forces jazeera message military philippines philippines rt sea sink south video warship,19,us_military,,13,7,supportive,,0
5142,5121601,697572,tweet,,"Philippines eyes South China Sea patrols with US, Australia https://t.co/jziuTElw2p",,1677215345,Twitter,,australia china eyes patrols philippines sea south,7,us_military,,10,15,supportive,,0
1407,919098,139155,retweet,0509b7c8be5d34891660c6f281e77df7e8df5a942f40e05ebe128f908ceeb2e0,"RT @GordianKnotRay As of April 2, #China has continued to stage 20-25 maritime militia ships at Sabina Shoal, which is within the #Philippines’ exclusive economic zone and 75 nautical miles from the Palawan coast. Image: @planet #SouthChinaSea https://t.co/yr7qHIg1WH",,1680694045,Twitter,,20 25 april china coast continued economic exclusive image maritime miles militia nautical palawan rt sabina ships shoal stage zone,20,us_military,,31,39,opposing,,0
1297,2276962,62817,retweet,db97d26387a126900d365383a4edc72f66fa728f87075f1f9ff3cfceed1719bf,"RT @Shilpaa30thakur China attacks with military lazer light on Phillipines boat, attempt to disrupt military supply in South China Sea. These lights can make coast guards temporary blind. Now US issues statement. After baloon this is new 🙂 #SouthChinaSea #China https://t.co/Ldo0LrZlTi",,1676361342,Twitter,,attacks attempt baloon blind boat china china china coast disrupt guards issues lazer light lights make military military phillipines rt sea south statement supply temporary,25,us_military,,15,18,opposing,,0
2349,4048019,45508,retweet,06ab307d3283ed5b0b530a4be7c366b84e5b4522c8c3cdcea5062a2c586b1f10,"RT @SouthEastAsiaSt China’s largest naval training ship sailed for the Philippines on Friday, its last stop of a regional “friendly” tour, amid growing unease over Chinese maritime activities in the South China Sea. https://t.co/ygJadaFiyY",,1686483309,Twitter,,activities amid china china chinese friday friendly growing largest maritime naval philippines regional rt sailed sea ship south stop tour training unease,22,us_military,,15,16,neutral,,0
1453,5087195,1244102,retweet,ceed7e142747babacc55d00643896e6489eb2618245254ca61ac586fc3d2a995,"RT @USNavy #NavyPartnerships look good! 🤝 🇯🇵 ⚓ 🇺🇸 The #USSNimitz (CVN 68) Carrier Strike Group and the units from the @jmsdf_pao_eng conducted bilateral exercises in the Philippine Sea, March 23-26. Read More 👇 https://t.co/ANZLGDnoOt https://t.co/XOVH3odN1W",,1679977344,Twitter,,23 26 68 bilateral carrier conducted cvn exercises good group march philippine read rt sea strike units,17,us_military,,111,9,supportive,,0
238,6910040,6978,retweet,1ad248fd1b3b729217d69a398c711af6c208c35e9d03b2ba87a17c4328da8e90,RT @Reuters The US Navy said its guided-missile destroyer USS Milius conducted a navigational rights and freedoms mission in the South China Sea near the Spratly Islands https://t.co/e87pTtzAKK https://t.co/F2WGx267Xa,,1681100647,Twitter,,china conducted destroyer freedoms guided islands milius missile mission navigational navy rights rt sea south spratly uss,17,us_military,,63,13,supportive,,0
1884,259895,32510,retweet,a0fe63ff28c32f4a29a6f4c32069ea5459356bdd89ac3bb213a3f656f67069fe,"RT @ianellisjones A lot going on in the Pacific this weekend. Militaries from the US, Taiwan, Japan, South Korea, Philippines, Australia, China, Russia, & North Korea are operating & exercising. This isn’t being reported by the media. I researched hours so you can get up to speed in minutes:",,1682371500,Twitter,,australia china exercising hours isn japan korea korea lot media militaries minutes north operating pacific philippines reported researched rt russia south speed taiwan weekend,24,us_military,,25,7,neutral,,0
506,5963042,1538,retweet,ab841fceb0c8e9c8ae33697e2016a3323db6b5bd1acd2023b4443895f8d23aa7,"RT @PTVph BREAKING: President Ferdinand R. Marcos Jr. appoints former National Task Force Against COVID-19 adviser Dr. Teodoro J. Herbosa as Department of Health secretary, Malacañang announces on Monday, June 5. https://t.co/uBqsnR0lxY",,1685962085,Twitter,,19 adviser announces appoints breaking covid department dr ferdinand force health herbosa jr june malacañang marcos monday national president rt secretary task teodoro,23,us_military,,35,56,neutral,,0
142,964407,30385,retweet,1906bfb4564a0fcaeee9adf52c793f893e13ba142bb29ee88fb759efdc0bc408,RT @PeterCronau Before #AUKUS: “Consider which came first: a) Obama’s pivot from blowing up much of the Middle East to concentrating its military might on Asia with one obvious target; or b) China’s move to build islands in the South China Sea &install defence posts on them. Hint: It’s not (b).” https://t.co/xxOU2QpdPk,,1682505515,Twitter,,asia blowing build china china concentrating defence east hint islands middle military move obama obvious pivot posts rt sea south target,21,us_military,,35,47,opposing,,0
2192,2674971,282,tweet,,Philippines expands US access to military bases https://t.co/4H5vHpWSvJ via @FRANCE24,,1675399145,Twitter,,access bases expands military philippines,5,us_military,,13,43,supportive,,0
1519,2909192,162841,retweet,712b7cc4e319446de4dccb4a0e2627d2a4d6286ce441bac8bd29e71dbfce9d15,RT @USNavy #USNavy Photos of the Day: 1️⃣ #USSNimitz #FLTOPS and 2️⃣ ordnance handling in the South China Sea and 3️⃣ @Gipper_76 holds in-port firefighting training in Yokosuka @US7thFleet @INDOPACOM 4️⃣ Officials pray @Camp_Lemonnier Islamic cemetery @USNavyEurope 👉 https://t.co/aZddB6hxYf https://t.co/YSvH8d5hT4,,1676103782,Twitter,,1️⃣ 2️⃣ 3️⃣ 4️⃣ cemetery china day firefighting handling holds islamic officials ordnance photos port pray rt sea south training yokosuka,21,us_military,,48,22,neutral,,0
224,6156843,79101,retweet,46aa192af4fd0a26d3c4508a6f6aace6ee53d56c56d8388967e00dfc4eea1789,"RT @duandang The installation of new navigational buoys by the Philippine Coast Guard in the Spratlys, specifically at Whitsun Reef, marks an interesting development. While the other features are under the control of the Philippines, the situation differs at Whitsun Reef. Notably, this is the… https://t.co/BvuyxL6qyE",,1684139392,Twitter,,buoys coast control development differs features guard installation interesting marks navigational notably philippine philippines reef reef rt situation specifically spratlys whitsun whitsun,22,us_military,,14,21,supportive,,0
28,2611527,40376,retweet,66dc03cb2cf1df4470cad7ae15f58ec917f329f2c5c5665400e97e4d7c30ce0d,RT @thonwingp Philippine leader Marcos broke a pledge to stay “balanced” in the US-China faceoff by allowing 4 new US military bases in his country. He thus betrayed Filipinos by pulling them into any superpower war. The neighbors have noticed - and wonder if he’s betrayed all Southeast Asia. https://t.co/4q1P8Nu0CB,,1681639107,Twitter,,allowing asia balanced bases betrayed betrayed broke china country faceoff filipinos leader marcos military neighbors noticed philippine pledge pulling rt southeast stay superpower war,24,us_military,,22,35,opposing,,0
5653,4465783,43504,tweet,,"""#Australia will provide surveillance drones and other high-tech gear to the Philippine coast guard and is considering whether to take part in joint patrols in the disputed South China Sea."" #Philippines #PhilippineCoastGuard #PCG #SouthChinaSea https://t.co/SgSQlEOdey",,1684674046,Twitter,,australia china coast disputed drones gear guard high joint part patrols philippine provide sea south surveillance tech,17,us_military,,10,60,supportive,,0
3531,575219,433437,tweet,,Philippine leader urges military to focus on South China Sea https://t.co/hdZZv396AB,,1677574071,Twitter,,china focus leader military philippine sea south urges,8,us_military,,11,11,supportive,,0
10,3416046,169819,retweet,2d06d0db2f0096b5ba50e68e668a407425e5e2dfd8aad8ddde6ceae3884c09e1,"RT @ivan_8848 The US military vessels and aircraft conduct frequent close-in reconnaissance on China, including 657 sorties last year y 64 in January this year in the South China Sea alone. Beijing reveals US as 'NO.1 spy empire' that spies extensively, non-discriminately, even on allies https://t.co/TKNrRqOhZs",,1676324130,Twitter,,aircraft allies beijing china china close conduct discriminately empire extensively frequent including january military reconnaissance reveals rt sea sorties south spies spy vessels year year,25,us_military,,73,35,opposing,,0
195,2702803,136901,retweet,7ec599f2ab42ffcfd9fd6703c2b6fc3d900dc20b2fc8afc90de94fd158bdb2a1,"RT @duandang Japan and Australia may conduct South China Sea patrols with U.S. and Philippines, ambassador says https://t.co/AU4BscOtUN",,1677654023,Twitter,,ambassador australia china conduct japan patrols philippines rt sea south,10,us_military,,12,17,supportive,,0
3923,154440,12479,tweet,,Philippines says China ship used laser against coast guard https://t.co/tAZRpxfAAw,,1676314271,Twitter,,china coast guard laser philippines ship,6,us_military,,55,5,opposing,,0
5327,202740,35167,reply,4c503214831f501d84e375b6c800b91088e50eb9ff7b1b9aacf94eb74247940d,"@Reuters Significant military activity is underway in the Pacific. As of Monday, militaries & navies from the US, Taiwan, Japan, South Korea, Philippines, Australia, China, Russia, & North Korea were actively operating in the region. Live thread tracking all major developments:",,1681851087,Twitter,,actively activity australia china developments japan korea korea live major militaries military monday navies north operating pacific philippines region russia significant south taiwan thread tracking underway,26,us_military,,15,92,neutral,,0
4830,4046616,2146559,tweet,,Philippine Coast Guard says Chinese ship aimed laser at one of its vessels - CNN https://t.co/y8TetRtEnp,,1676295188,Twitter,,aimed chinese cnn coast guard laser philippine ship vessels,9,us_military,,10,6,opposing,,0
4,5408975,33068,retweet,8742f0c0838f78ef03efd457cbe219fefb7e0b483055122af7c279084c5215fe,RT @sentdefender The Republic of Korea Air Force (South Korea) has announced that earlier this morning it had Detected and Tracked at least 4 Chinese and 4 Russian Military Aircraft that had entered the Korean Air-Defense Identification Zone (KADIZ) over the Sea of Japan and the South China Sea… https://t.co/4GqKT6TCfM,,1686084154,Twitter,,air air aircraft announced china chinese defense detected earlier entered force identification japan kadiz korea korea korean military morning republic rt russian sea sea south south tracked zone,28,us_military,,334,47,neutral,,0
217,5759170,121323,retweet,ef7450cfdc1d2811b4cd5bb053fd31895799428f3b0c026a77a82ea6353b12eb,"RT @ianellisjones Tracking @USNavy Assets in the Pacific: April 10-17 ￼🇺🇸 - USS Milius performed a Taiwan Strait transit - Nimitz CSG underway in the South China Sea from East Coast of Taiwan - Makin Island ARG operating in the Sulu Sea, Philippines - Vinson CSG on the move in the Middle Pacific https://t.co/7FdhLvb2Uy",,1681781159,Twitter,,10 17 april arg assets china coast csg csg east island makin middle milius move nimitz operating pacific pacific performed philippines rt sea sea south strait sulu taiwan taiwan tracking transit underway uss vinson,34,us_military,,35,25,supportive,,0
1525,4106019,162841,retweet,ad55dbaebf71340a946bc41cec6adab285eb4e5df8f3c4fd6a474e8ebb68f625,"RT @US7thFleet The Arleigh Burke-class guided-missile destroyer USS Milius (DDG 69) fires the Mark 45 5-inch light-weight gun during a live-fire exercise while operating in the Philippine Sea, June 3. #USNavy | #OperationalExcellence https://t.co/U1vFRY2ByS",,1686089660,Twitter,,69 arleigh burke class ddg destroyer exercise fire fires guided gun inch june light live mark milius missile operating philippine rt sea uss weight,24,us_military,,32,22,neutral,,0
4240,6964958,11726,retweet,2a9814c16737ee8138ef4e5f30ed1e8fb24f35f409380e409fec0f1f1c2c8206,"RT @pnagovph The Philippine Army showed its support for President Ferdinand R. Marcos Jr.'s campaign to plant 1 million fruit trees before the end of his term by planting 126,000 fruit-bearing trees in its various camps and bases nationwide. https://t.co/Vz4NmFP3i2 https://t.co/v7bZjJqKCK",,1678459349,Twitter,,000 126 army bases bearing campaign camps end ferdinand fruit fruit jr marcos million nationwide philippine plant planting president rt showed support term trees trees,25,us_military,,13,136,supportive,,0
1808,6124077,673137,retweet,af103b5a326dbecc4bd693de2837f1346efd3cecceb6080690d2a03f4600add9,"RT @EpochTimesChina Over 100 Chinese militia vessels were spotted swarming around the #Philippines’ exclusive economic zone (EEZ) last week, refusing to leave despite being ordered to do so, the Philippine Coast Guard (PCG) said. https://t.co/Y562MV9Mbx",,1682791767,Twitter,,chinese coast economic eez exclusive guard leave militia ordered pcg philippine refusing rt spotted swarming vessels week zone,18,domestic_political_issues,us_military,19,5,opposing,,0
2654,823184,8729,retweet,17e17a77277094d615edc8443aa2becfaf59df95be88035bb67fcefb64553021,"RT @neogem5 “The G7 leaders also stressed that there is no legal basis for 🇨🇳’s expansive claims in the South China Sea & strongly opposed its militarization in the region,” Japan Ambassador Kazuhiko Koshikawa said. G7 supports 2016 ruling on South China Sea claims https://t.co/ykMbuUKbCE",,1685304893,Twitter,,ambassador basis china china claims claims expansive g7 g7 japan kazuhiko koshikawa leaders legal militarization opposed region rt ruling sea sea south south stressed strongly supports,26,us_military,,34,14,supportive,,0
1516,3855056,207687,retweet,805ba9b865a5f9ec5dd62e1ae1611cbddf0c1fc7065dfa44e4f40eb461972a15,"RT @Jay83214566 China says South China Sea should not be 'hunting ground' for foreign forces - Did She Just Say That👉 “The South China Sea is home to all regional countries, and should not be a hunting ground for external forces,” https://t.co/HK2yCyihSs",,1683224567,Twitter,,china china china countries external forces forces foreign ground ground home hunting hunting regional rt sea sea south south,19,us_military,,15,11,opposing,,0
24,3570510,20848,retweet,e5b28d0125ea674dff783a226c36bfaa813d7f69c60be69701f947ae1ac2dae6,RT @disclosetv NEW - Chinese fighter jet intercepted a U.S. Air Force plane over the South China Sea on May 26 — Pentagon https://t.co/rHXy0IuAo9,,1685478522,Twitter,,air china chinese fighter force intercepted jet pentagon plane rt sea south,12,us_military,,745,15,opposing,,0
647,2944832,126909,retweet,13efab81dea97209764a3eaaf8be5959142a87f7232e878b6b6084f605f1c7c1,RT @natf778 Are American taxpayers satisfied that their taxes will be used to build new bases in the Philippines? #Taxation #taxpayer #Military https://t.co/ZBfEph4mUK,,1675261063,Twitter,,american bases build military philippines rt satisfied taxation taxes taxpayer taxpayers,11,us_military,,21,6,neutral,,0
1830,2326193,34744,retweet,265dc2a7bf08d523cb4f0a4bb6c2c377aef4670ed19f7af2006efcb8982ba6dd,RT @PMCroninHudson U.S. and Philippines to share real-time military intel on China #USPhilippines step up alliance ⁦@POTUS⁩ ⁦@bongbongmarcos⁩ https://t.co/4Ev1gBzJIX,,1683241481,Twitter,,alliance china intel military philippines real rt share step time,10,us_military,,14,159,supportive,,0
2775,1120757,87567,retweet,96a741fcedb1315095233cfb5f40f9e40b64af27e75f0dd2f475006e45e11397,"RT @GordianKnotRay 1/Yesterday four #China maritime militia ships—Qiong Sansha Yu 0004, 00305, 00401 & 00402—were visible on AIS repositioning from Subi Reef to Mischief Reef, China’s artificial island base within the #Philippines exclusive economic zone, joining (at least) 00306. (1/2) https://t.co/fZeEUf1brL",,1678005306,Twitter,,0004 00305 00306 00402 ais artificial base china china economic exclusive island joining maritime militia mischief qiong reef reef repositioning rt sansha ships subi visible yesterday yu zone,28,us_military,,12,24,opposing,,0
